,adj_em,adj_o,luck,adj_tempo,sos_adj_em,sos_adj_o,sos_adj_d,nc_sos_adj_em,ncaa_seed,T2_adj_em,T2_adj_o,T2_luck,T2_adj_tempo,T2_sos_adj_em,T2_sos_adj_o,T2_sos_adj_d,T2_nc_sos_adj_em,T2_ncaa_seed,Team1Win
1349,18.16,113.5,0.051,61.4,6.82,106.1,99.3,-3.29,4.0,13.89,111.8,0.051,64.6,5.67,105.8,100.1,-0.5,13.0,0.0
1350,22.37,113.6,0.027999999999999997,61.9,8.41,107.7,99.3,4.96,2.0,3.96,106.1,0.07400000000000001,62.2,0.86,104.2,103.3,9.06,15.0,1.0
1351,3.96,106.1,0.07400000000000001,62.2,0.86,104.2,103.3,9.06,15.0,22.37,113.6,0.027999999999999997,61.9,8.41,107.7,99.3,4.96,2.0,0.0
1352,19.85,114.8,-0.036000000000000004,62.3,11.22,108.5,97.3,2.07,11.0,14.53,111.1,0.068,68.1,8.06,105.9,97.9,0.43,6.0,1.0
1353,14.53,111.1,0.068,68.1,8.06,105.9,97.9,0.43,6.0,19.85,114.8,-0.036000000000000004,62.3,11.22,108.5,97.3,2.07,11.0,0.0
1354,16.95,112.3,-0.011000000000000001,69.2,3.19,103.4,100.2,-7.55,12.0,22.57,108.3,-0.033,60.4,11.08,108.8,97.7,-3.2,5.0,1.0
1355,22.57,108.3,-0.033,60.4,11.08,108.8,97.7,-3.2,5.0,16.95,112.3,-0.011000000000000001,69.2,3.19,103.4,100.2,-7.55,12.0,0.0
1356,17.14,112.2,0.038,69.6,8.57,106.6,98.0,-0.95,8.0,13.57,106.3,0.011000000000000001,66.4,9.41,106.5,97.1,0.3,9.0,1.0
1357,13.57,106.3,0.011000000000000001,66.4,9.41,106.5,97.1,0.3,9.0,17.14,112.2,0.038,69.6,8.57,106.6,98.0,-0.95,8.0,0.0
1358,25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,7.45,114.4,-0.07,69.7,0.94,102.4,101.4,4.09,15.0,1.0
1359,7.45,114.4,-0.07,69.7,0.94,102.4,101.4,4.09,15.0,25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,0.0
1360,17.43,107.7,-0.049,65.5,7.65,106.6,98.9,1.92,7.0,13.8,111.1,0.004,65.2,7.8,106.4,98.6,2.47,10.0,1.0
1361,13.8,111.1,0.004,65.2,7.8,106.4,98.6,2.47,10.0,17.43,107.7,-0.049,65.5,7.65,106.6,98.9,1.92,7.0,0.0
1362,12.67,111.3,0.038,65.6,5.48,105.7,100.2,0.82,9.0,16.99,116.8,-0.032,66.8,6.54,106.1,99.5,-0.36,8.0,1.0
1363,16.99,116.8,-0.032,66.8,6.54,106.1,99.5,-0.36,8.0,12.67,111.3,0.038,65.6,5.48,105.7,100.2,0.82,9.0,0.0
1364,21.88,115.4,-0.012,65.5,7.99,106.4,98.5,1.45,6.0,7.07,108.1,0.037000000000000005,63.3,0.6,102.8,102.2,5.07,14.0,1.0
1365,7.07,108.1,0.037000000000000005,63.3,0.6,102.8,102.2,5.07,14.0,21.88,115.4,-0.012,65.5,7.99,106.4,98.5,1.45,6.0,0.0
1366,32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,19.12,117.9,0.02,63.8,7.17,105.8,98.6,-0.49,8.0,1.0
1367,19.12,117.9,0.02,63.8,7.17,105.8,98.6,-0.49,8.0,32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,0.0
1368,18.32,113.2,0.09,63.3,9.28,105.9,96.6,-1.14,3.0,15.41,110.5,0.087,63.6,7.53,106.8,99.3,4.18,6.0,1.0
1369,15.41,110.5,0.087,63.6,7.53,106.8,99.3,4.18,6.0,18.32,113.2,0.09,63.3,9.28,105.9,96.6,-1.14,3.0,0.0
1370,27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,20.28,114.0,0.002,66.4,5.09,105.8,100.7,-0.22,5.0,1.0
1371,20.28,114.0,0.002,66.4,5.09,105.8,100.7,-0.22,5.0,27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,0.0
1372,24.17,112.6,0.001,63.1,11.91,108.8,96.9,-0.75,3.0,16.33,107.3,0.055999999999999994,68.3,1.9,104.8,102.9,0.43,6.0,1.0
1373,16.33,107.3,0.055999999999999994,68.3,1.9,104.8,102.9,0.43,6.0,24.17,112.6,0.001,63.1,11.91,108.8,96.9,-0.75,3.0,0.0
1374,16.78,106.6,0.052000000000000005,67.9,5.92,105.1,99.2,-8.08,12.0,20.01,108.6,0.0,63.8,3.91,104.5,100.6,-3.98,4.0,1.0
1375,20.01,108.6,0.0,63.8,3.91,104.5,100.6,-3.98,4.0,16.78,106.6,0.052000000000000005,67.9,5.92,105.1,99.2,-8.08,12.0,0.0
1376,24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,13.11,107.3,0.040999999999999995,64.9,8.35,106.0,97.6,2.12,12.0,1.0
1377,13.11,107.3,0.040999999999999995,64.9,8.35,106.0,97.6,2.12,12.0,24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,0.0
1378,20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,27.81,120.5,0.026000000000000002,63.3,4.37,105.4,101.0,5.03,1.0,1.0
1379,27.81,120.5,0.026000000000000002,63.3,4.37,105.4,101.0,5.03,1.0,20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,0.0
1380,26.98,119.1,0.033,66.7,9.95,108.4,98.5,6.85,2.0,21.75,118.3,-0.009000000000000001,63.8,5.73,105.5,99.7,1.63,7.0,1.0
1381,21.75,118.3,-0.009000000000000001,63.8,5.73,105.5,99.7,1.63,7.0,26.98,119.1,0.033,66.7,9.95,108.4,98.5,6.85,2.0,0.0
1382,6.27,104.9,0.039,67.9,-2.79,101.3,104.1,4.57,15.0,17.43,107.7,-0.049,65.5,7.65,106.6,98.9,1.92,7.0,1.0
1383,17.43,107.7,-0.049,65.5,7.65,106.6,98.9,1.92,7.0,6.27,104.9,0.039,67.9,-2.79,101.3,104.1,4.57,15.0,0.0
1384,31.18,117.2,-0.08900000000000001,61.9,7.0,105.6,98.6,4.09,3.0,19.85,114.8,-0.036000000000000004,62.3,11.22,108.5,97.3,2.07,11.0,1.0
1385,19.85,114.8,-0.036000000000000004,62.3,11.22,108.5,97.3,2.07,11.0,31.18,117.2,-0.08900000000000001,61.9,7.0,105.6,98.6,4.09,3.0,0.0
1386,29.31,120.8,-0.021,66.0,8.86,106.7,97.8,-5.16,1.0,12.67,111.3,0.038,65.6,5.48,105.7,100.2,0.82,9.0,1.0
1387,12.67,111.3,0.038,65.6,5.48,105.7,100.2,0.82,9.0,29.31,120.8,-0.021,66.0,8.86,106.7,97.8,-5.16,1.0,0.0
1388,25.23,112.7,0.01,66.4,7.05,106.8,99.8,2.64,1.0,17.14,112.2,0.038,69.6,8.57,106.6,98.0,-0.95,8.0,1.0
1389,17.14,112.2,0.038,69.6,8.57,106.6,98.0,-0.95,8.0,25.23,112.7,0.01,66.4,7.05,106.8,99.8,2.64,1.0,0.0
1390,13.89,111.8,0.051,64.6,5.67,105.8,100.1,-0.5,13.0,16.95,112.3,-0.011000000000000001,69.2,3.19,103.4,100.2,-7.55,12.0,1.0
1391,16.95,112.3,-0.011000000000000001,69.2,3.19,103.4,100.2,-7.55,12.0,13.89,111.8,0.051,64.6,5.67,105.8,100.1,-0.5,13.0,0.0
1392,22.37,113.6,0.027999999999999997,61.9,8.41,107.7,99.3,4.96,2.0,15.82,110.6,0.042,64.6,10.84,108.1,97.3,-0.8,7.0,1.0
1393,15.82,110.6,0.042,64.6,10.84,108.1,97.3,-0.8,7.0,22.37,113.6,0.027999999999999997,61.9,8.41,107.7,99.3,4.96,2.0,0.0
1394,25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,17.63,117.5,-0.046,68.3,6.74,105.5,98.7,-3.12,10.0,1.0
1395,17.63,117.5,-0.046,68.3,6.74,105.5,98.7,-3.12,10.0,25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,0.0
1396,18.32,113.2,0.09,63.3,9.28,105.9,96.6,-1.14,3.0,22.37,113.6,0.027999999999999997,61.9,8.41,107.7,99.3,4.96,2.0,1.0
1397,22.37,113.6,0.027999999999999997,61.9,8.41,107.7,99.3,4.96,2.0,18.32,113.2,0.09,63.3,9.28,105.9,96.6,-1.14,3.0,0.0
1398,25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,21.88,115.4,-0.012,65.5,7.99,106.4,98.5,1.45,6.0,1.0
1399,21.88,115.4,-0.012,65.5,7.99,106.4,98.5,1.45,6.0,25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,0.0
1400,24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,29.31,120.8,-0.021,66.0,8.86,106.7,97.8,-5.16,1.0,1.0
1401,29.31,120.8,-0.021,66.0,8.86,106.7,97.8,-5.16,1.0,24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,0.0
1402,20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,13.89,111.8,0.051,64.6,5.67,105.8,100.1,-0.5,13.0,1.0
1403,13.89,111.8,0.051,64.6,5.67,105.8,100.1,-0.5,13.0,20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,0.0
1404,26.98,119.1,0.033,66.7,9.95,108.4,98.5,6.85,2.0,24.17,112.6,0.001,63.1,11.91,108.8,96.9,-0.75,3.0,1.0
1405,24.17,112.6,0.001,63.1,11.91,108.8,96.9,-0.75,3.0,26.98,119.1,0.033,66.7,9.95,108.4,98.5,6.85,2.0,0.0
1406,31.18,117.2,-0.08900000000000001,61.9,7.0,105.6,98.6,4.09,3.0,6.27,104.9,0.039,67.9,-2.79,101.3,104.1,4.57,15.0,1.0
1407,6.27,104.9,0.039,67.9,-2.79,101.3,104.1,4.57,15.0,31.18,117.2,-0.08900000000000001,61.9,7.0,105.6,98.6,4.09,3.0,0.0
1408,32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,16.78,106.6,0.052000000000000005,67.9,5.92,105.1,99.2,-8.08,12.0,1.0
1409,16.78,106.6,0.052000000000000005,67.9,5.92,105.1,99.2,-8.08,12.0,32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,0.0
1410,27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,25.23,112.7,0.01,66.4,7.05,106.8,99.8,2.64,1.0,1.0
1411,25.23,112.7,0.01,66.4,7.05,106.8,99.8,2.64,1.0,27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,0.0
1412,24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,18.32,113.2,0.09,63.3,9.28,105.9,96.6,-1.14,3.0,1.0
1413,18.32,113.2,0.09,63.3,9.28,105.9,96.6,-1.14,3.0,24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,0.0
1414,20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,1.0
1415,25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,0.0
1416,32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,26.98,119.1,0.033,66.7,9.95,108.4,98.5,6.85,2.0,1.0
1417,26.98,119.1,0.033,66.7,9.95,108.4,98.5,6.85,2.0,32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,0.0
1418,27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,31.18,117.2,-0.08900000000000001,61.9,7.0,105.6,98.6,4.09,3.0,1.0
1419,31.18,117.2,-0.08900000000000001,61.9,7.0,105.6,98.6,4.09,3.0,27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,0.0
1420,32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,1.0
1421,20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,0.0
1422,27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,1.0
1423,24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,0.0
1424,32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,1.0
1425,27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,0.0
1426,-1.04,102.9,0.002,61.6,-5.12,101.5,106.6,0.91,16.0,-3.96,107.8,0.031,68.2,-4.27,102.7,107.0,3.09,16.0,1.0
1427,-3.96,107.8,0.031,68.2,-4.27,102.7,107.0,3.09,16.0,-1.04,102.9,0.002,61.6,-5.12,101.5,106.6,0.91,16.0,0.0
1428,11.6,114.0,0.065,64.7,7.77,108.4,100.7,-4.31,12.0,13.11,112.9,0.017,64.2,7.89,109.1,101.2,0.41,12.0,1.0
1429,13.11,112.9,0.017,64.2,7.89,109.1,101.2,0.41,12.0,11.6,114.0,0.065,64.7,7.77,108.4,100.7,-4.31,12.0,0.0
1430,-0.82,103.6,-0.044000000000000004,58.8,2.38,107.4,105.0,10.19,16.0,-7.49,106.7,-0.004,65.7,-11.11,97.6,108.8,2.72,16.0,1.0
1431,-7.49,106.7,-0.004,65.7,-11.11,97.6,108.8,2.72,16.0,-0.82,103.6,-0.044000000000000004,58.8,2.38,107.4,105.0,10.19,16.0,0.0
1432,23.69,117.9,-0.099,61.6,8.12,108.9,100.8,1.46,11.0,20.44,120.2,-0.11599999999999999,68.6,8.35,108.6,100.2,-6.19,11.0,1.0
1433,20.44,120.2,-0.11599999999999999,68.6,8.35,108.6,100.2,-6.19,11.0,23.69,117.9,-0.099,61.6,8.12,108.9,100.8,1.46,11.0,0.0
1434,22.13,113.6,0.08,63.2,9.43,109.7,100.3,0.91,7.0,12.93,112.3,0.079,64.3,6.18,107.5,101.3,0.17,10.0,1.0
1435,12.93,112.3,0.079,64.3,6.18,107.5,101.3,0.17,10.0,22.13,113.6,0.08,63.2,9.43,109.7,100.3,0.91,7.0,0.0
1436,14.25,113.8,0.038,63.8,6.25,107.7,101.4,-0.57,11.0,21.3,109.3,-0.043,64.0,7.8,109.2,101.4,-3.36,6.0,1.0
1437,21.3,109.3,-0.043,64.0,7.8,109.2,101.4,-3.36,6.0,14.25,113.8,0.038,63.8,6.25,107.7,101.4,-0.57,11.0,0.0
1438,28.57,116.5,0.053,61.3,9.02,109.4,100.4,2.39,1.0,-1.04,102.9,0.002,61.6,-5.12,101.5,106.6,0.91,16.0,1.0
1439,-1.04,102.9,0.002,61.6,-5.12,101.5,106.6,0.91,16.0,28.57,116.5,0.053,61.3,9.02,109.4,100.4,2.39,1.0,0.0
1440,17.58,112.9,0.02,64.1,0.13,104.5,104.3,0.98,12.0,19.24,109.7,0.036000000000000004,61.1,4.72,107.3,102.6,-4.57,5.0,1.0
1441,19.24,109.7,0.036000000000000004,61.1,4.72,107.3,102.6,-4.57,5.0,17.58,112.9,0.02,64.1,0.13,104.5,104.3,0.98,12.0,0.0
1442,30.41,118.9,-0.045,67.2,4.31,107.0,102.7,-4.65,4.0,10.21,107.2,-0.008,67.7,-0.2,105.6,105.8,3.46,13.0,1.0
1443,10.21,107.2,-0.008,67.7,-0.2,105.6,105.8,3.46,13.0,30.41,118.9,-0.045,67.2,4.31,107.0,102.7,-4.65,4.0,0.0
1444,23.44,123.9,0.047,61.0,11.65,110.3,98.6,0.62,2.0,-1.94,100.6,0.025,60.5,-5.87,103.5,109.3,7.63,15.0,1.0
1445,-1.94,100.6,0.025,60.5,-5.87,103.5,109.3,7.63,15.0,23.44,123.9,0.047,61.0,11.65,110.3,98.6,0.62,2.0,0.0
1446,23.92,118.6,-0.003,64.4,10.44,110.2,99.7,0.57,4.0,5.83,112.0,0.064,70.4,-0.68,105.2,105.9,2.88,13.0,1.0
1447,5.83,112.0,0.064,70.4,-0.68,105.2,105.9,2.88,13.0,23.92,118.6,-0.003,64.4,10.44,110.2,99.7,0.57,4.0,0.0
1448,11.76,115.5,0.08900000000000001,62.3,1.38,106.8,105.4,5.32,12.0,17.9,117.9,-0.022000000000000002,69.6,9.13,110.2,101.0,0.5,5.0,1.0
1449,17.9,117.9,-0.022000000000000002,69.6,9.13,110.2,101.0,0.5,5.0,11.76,115.5,0.08900000000000001,62.3,1.38,106.8,105.4,5.32,12.0,0.0
1450,19.02,118.9,-0.037000000000000005,67.5,7.39,109.1,101.8,-1.18,7.0,13.77,114.5,-0.004,70.8,6.59,109.6,103.0,8.43,10.0,1.0
1451,13.77,114.5,-0.004,70.8,6.59,109.6,103.0,8.43,10.0,19.02,118.9,-0.037000000000000005,67.5,7.39,109.1,101.8,-1.18,7.0,0.0
1452,21.89,116.9,-0.038,62.2,7.62,108.0,100.4,-3.66,9.0,11.2,107.7,0.12,64.8,8.74,109.5,100.8,1.71,8.0,1.0
1453,11.2,107.7,0.12,64.8,8.74,109.5,100.8,1.71,8.0,21.89,116.9,-0.038,62.2,7.62,108.0,100.4,-3.66,9.0,0.0
1454,20.38,110.4,0.067,62.3,5.18,108.0,102.8,2.71,4.0,10.54,112.9,-0.03,65.2,-3.64,103.0,106.7,2.6,13.0,1.0
1455,10.54,112.9,-0.03,65.2,-3.64,103.0,106.7,2.6,13.0,20.38,110.4,0.067,62.3,5.18,108.0,102.8,2.71,4.0,0.0
1456,15.72,105.7,0.04,65.6,5.04,107.2,102.2,-1.5,5.0,11.6,114.0,0.065,64.7,7.77,108.4,100.7,-4.31,12.0,1.0
1457,11.6,114.0,0.065,64.7,7.77,108.4,100.7,-4.31,12.0,15.72,105.7,0.04,65.6,5.04,107.2,102.2,-1.5,5.0,0.0
1458,21.62,114.6,0.016,59.6,7.23,109.4,102.2,-1.01,3.0,3.36,106.3,0.098,65.2,-1.86,103.9,105.7,-3.25,14.0,1.0
1459,3.36,106.3,0.098,65.2,-1.86,103.9,105.7,-3.25,14.0,21.62,114.6,0.016,59.6,7.23,109.4,102.2,-1.01,3.0,0.0
1460,14.52,111.8,0.092,66.8,9.61,110.9,101.3,-1.74,7.0,14.82,111.2,0.003,67.4,7.5,108.6,101.1,-2.6,10.0,1.0
1461,14.82,111.2,0.003,67.4,7.5,108.6,101.1,-2.6,10.0,14.52,111.8,0.092,66.8,9.61,110.9,101.3,-1.74,7.0,0.0
1462,23.68,116.3,0.075,66.0,7.47,110.1,102.6,2.61,2.0,0.08,104.7,0.11900000000000001,65.8,0.03,104.4,104.4,-2.92,15.0,1.0
1463,0.08,104.7,0.11900000000000001,65.8,0.03,104.4,104.4,-2.92,15.0,23.68,116.3,0.075,66.0,7.47,110.1,102.6,2.61,2.0,0.0
1464,25.89,122.0,0.019,62.4,11.44,110.2,98.8,3.33,2.0,4.57,103.4,0.006999999999999999,59.7,-2.59,103.6,106.2,-0.1,15.0,1.0
1465,4.57,103.4,0.006999999999999999,59.7,-2.59,103.6,106.2,-0.1,15.0,25.89,122.0,0.019,62.4,11.44,110.2,98.8,3.33,2.0,0.0
1466,30.11,116.5,0.013999999999999999,62.8,9.3,109.9,100.6,1.62,1.0,-0.62,106.4,-0.009000000000000001,62.9,-6.78,103.3,110.0,6.69,16.0,1.0
1467,-0.62,106.4,-0.009000000000000001,62.9,-6.78,103.3,110.0,6.69,16.0,30.11,116.5,0.013999999999999999,62.8,9.3,109.9,100.6,1.62,1.0,0.0
1468,19.39,118.9,0.012,61.3,10.31,111.0,100.6,-0.36,6.0,12.64,108.8,0.047,64.7,9.3,108.4,99.1,-1.95,11.0,1.0
1469,12.64,108.8,0.047,64.7,9.3,108.4,99.1,-1.95,11.0,19.39,118.9,0.012,61.3,10.31,111.0,100.6,-0.36,6.0,0.0
1470,21.72,124.2,0.024,63.6,7.5,108.5,101.0,1.31,3.0,5.19,110.2,0.038,68.5,-0.57,105.0,105.6,4.65,14.0,1.0
1471,5.19,110.2,0.038,68.5,-0.57,105.0,105.6,4.65,14.0,21.72,124.2,0.024,63.6,7.5,108.5,101.0,1.31,3.0,0.0
1472,20.14,114.0,0.016,65.0,5.05,109.0,103.9,2.2,8.0,20.98,115.9,-0.11,67.2,9.06,109.9,100.8,-1.15,9.0,1.0
1473,20.98,115.9,-0.11,67.2,9.06,109.9,100.8,-1.15,9.0,20.14,114.0,0.016,65.0,5.05,109.0,103.9,2.2,8.0,0.0
1474,21.07,118.9,0.064,70.2,10.77,111.1,100.4,1.44,3.0,7.98,108.6,0.04,62.3,-10.35,98.1,108.5,-1.94,14.0,1.0
1475,7.98,108.6,0.04,62.3,-10.35,98.1,108.5,-1.94,14.0,21.07,118.9,0.064,70.2,10.77,111.1,100.4,1.44,3.0,0.0
1476,24.6,119.3,-0.051,66.6,12.13,112.2,100.0,9.47,2.0,-5.88,106.0,0.008,63.7,-3.25,102.9,106.1,-6.45,,1.0
1477,-5.88,106.0,0.008,63.7,-3.25,102.9,106.1,-6.45,,24.6,119.3,-0.051,66.6,12.13,112.2,100.0,9.47,2.0,0.0
1478,22.55,118.3,-0.025,64.0,10.73,110.5,99.8,4.19,8.0,14.1,107.8,0.001,63.3,8.17,110.5,102.3,-4.06,9.0,1.0
1479,14.1,107.8,0.001,63.3,8.17,110.5,102.3,-4.06,9.0,22.55,118.3,-0.025,64.0,10.73,110.5,99.8,4.19,8.0,0.0
1480,15.22,112.4,0.048,67.5,7.25,108.3,101.1,0.02,8.0,13.82,110.8,0.055999999999999994,65.3,5.56,107.3,101.7,-0.08,9.0,1.0
1481,13.82,110.8,0.055999999999999994,65.3,5.56,107.3,101.7,-0.08,9.0,15.22,112.4,0.048,67.5,7.25,108.3,101.1,0.02,8.0,0.0
1482,8.34,110.8,0.022000000000000002,63.6,-4.44,103.6,108.0,4.65,14.0,24.25,124.7,-0.035,64.6,8.76,109.2,100.5,2.4,3.0,1.0
1483,24.25,124.7,-0.035,64.6,8.76,109.2,100.5,2.4,3.0,8.34,110.8,0.022000000000000002,63.6,-4.44,103.6,108.0,4.65,14.0,0.0
1484,18.44,112.6,0.0,69.2,8.83,110.5,101.6,1.31,6.0,13.81,114.6,0.051,62.9,8.35,109.2,100.8,0.81,11.0,1.0
1485,13.81,114.6,0.051,62.9,8.35,109.2,100.8,0.81,11.0,18.44,112.6,0.0,69.2,8.83,110.5,101.6,1.31,6.0,0.0
1486,10.83,112.3,0.073,61.2,-7.12,102.0,109.2,-4.19,12.0,19.8,109.2,-0.057999999999999996,68.9,5.45,107.4,102.0,1.33,5.0,1.0
1487,19.8,109.2,-0.057999999999999996,68.9,5.45,107.4,102.0,1.33,5.0,10.83,112.3,0.073,61.2,-7.12,102.0,109.2,-4.19,12.0,0.0
1488,16.06,112.4,0.016,65.3,9.42,110.2,100.7,2.34,10.0,17.15,113.5,0.032,64.4,4.83,107.7,102.9,3.24,7.0,1.0
1489,17.15,113.5,0.032,64.4,4.83,107.7,102.9,3.24,7.0,16.06,112.4,0.016,65.3,9.42,110.2,100.7,2.34,10.0,0.0
1490,23.69,117.9,-0.099,61.6,8.12,108.9,100.8,1.46,11.0,13.46,110.0,0.065,70.3,7.33,108.0,100.6,5.53,6.0,1.0
1491,13.46,110.0,0.065,70.3,7.33,108.0,100.6,5.53,6.0,23.69,117.9,-0.099,61.6,8.12,108.9,100.8,1.46,11.0,0.0
1492,22.53,118.7,-0.019,68.4,7.63,109.1,101.5,-3.26,4.0,8.93,106.1,-0.023,66.8,0.57,104.9,104.3,2.81,13.0,1.0
1493,8.93,106.1,-0.023,66.8,0.57,104.9,104.3,2.81,13.0,22.53,118.7,-0.019,68.4,7.63,109.1,101.5,-3.26,4.0,0.0
1494,26.46,114.8,0.012,59.5,8.67,109.4,100.8,1.57,1.0,-4.98,98.2,0.04,65.6,-8.1,102.1,110.2,-4.94,16.0,1.0
1495,-4.98,98.2,0.04,65.6,-8.1,102.1,110.2,-4.94,16.0,26.46,114.8,0.012,59.5,8.67,109.4,100.8,1.57,1.0,0.0
1496,25.36,117.8,-0.009000000000000001,63.5,1.04,105.8,104.8,2.89,1.0,-0.82,103.6,-0.044000000000000004,58.8,2.38,107.4,105.0,10.19,16.0,1.0
1497,-0.82,103.6,-0.044000000000000004,58.8,2.38,107.4,105.0,10.19,16.0,25.36,117.8,-0.009000000000000001,63.5,1.04,105.8,104.8,2.89,1.0,0.0
1498,22.13,113.6,0.08,63.2,9.43,109.7,100.3,0.91,7.0,23.68,116.3,0.075,66.0,7.47,110.1,102.6,2.61,2.0,1.0
1499,23.68,116.3,0.075,66.0,7.47,110.1,102.6,2.61,2.0,22.13,113.6,0.08,63.2,9.43,109.7,100.3,0.91,7.0,0.0
1500,14.25,113.8,0.038,63.8,6.25,107.7,101.4,-0.57,11.0,21.62,114.6,0.016,59.6,7.23,109.4,102.2,-1.01,3.0,1.0
1501,21.62,114.6,0.016,59.6,7.23,109.4,102.2,-1.01,3.0,14.25,113.8,0.038,63.8,6.25,107.7,101.4,-0.57,11.0,0.0
1502,28.57,116.5,0.053,61.3,9.02,109.4,100.4,2.39,1.0,21.89,116.9,-0.038,62.2,7.62,108.0,100.4,-3.66,9.0,1.0
1503,21.89,116.9,-0.038,62.2,7.62,108.0,100.4,-3.66,9.0,28.57,116.5,0.053,61.3,9.02,109.4,100.4,2.39,1.0,0.0
1504,30.41,118.9,-0.045,67.2,4.31,107.0,102.7,-4.65,4.0,15.72,105.7,0.04,65.6,5.04,107.2,102.2,-1.5,5.0,1.0
1505,15.72,105.7,0.04,65.6,5.04,107.2,102.2,-1.5,5.0,30.41,118.9,-0.045,67.2,4.31,107.0,102.7,-4.65,4.0,0.0
1506,23.44,123.9,0.047,61.0,11.65,110.3,98.6,0.62,2.0,14.52,111.8,0.092,66.8,9.61,110.9,101.3,-1.74,7.0,1.0
1507,14.52,111.8,0.092,66.8,9.61,110.9,101.3,-1.74,7.0,23.44,123.9,0.047,61.0,11.65,110.3,98.6,0.62,2.0,0.0
1508,23.92,118.6,-0.003,64.4,10.44,110.2,99.7,0.57,4.0,17.58,112.9,0.02,64.1,0.13,104.5,104.3,0.98,12.0,1.0
1509,17.58,112.9,0.02,64.1,0.13,104.5,104.3,0.98,12.0,23.92,118.6,-0.003,64.4,10.44,110.2,99.7,0.57,4.0,0.0
1510,20.38,110.4,0.067,62.3,5.18,108.0,102.8,2.71,4.0,11.76,115.5,0.08900000000000001,62.3,1.38,106.8,105.4,5.32,12.0,1.0
1511,11.76,115.5,0.08900000000000001,62.3,1.38,106.8,105.4,5.32,12.0,20.38,110.4,0.067,62.3,5.18,108.0,102.8,2.71,4.0,0.0
1512,25.89,122.0,0.019,62.4,11.44,110.2,98.8,3.33,2.0,19.02,118.9,-0.037000000000000005,67.5,7.39,109.1,101.8,-1.18,7.0,1.0
1513,19.02,118.9,-0.037000000000000005,67.5,7.39,109.1,101.8,-1.18,7.0,25.89,122.0,0.019,62.4,11.44,110.2,98.8,3.33,2.0,0.0
